Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YELL,Yellowstone National Park,Mammal,1,Chiroptera,Vespertilionidae,88726,180004,Active,Myotis yumanensis,Yuma Myotis,,Probably Present
YELL,Yellowstone National Park,Mammal,1,Lagomorpha,Leporidae,89638,180112,Active,Lepus americanus,"Snowshoe Hare, Varying Hare",,Present
YELL,Yellowstone National Park,Mammal,1,Lagomorpha,Leporidae,89644,180118,Active,Lepus townsendii,"White-tailed Jack Rabbit, White-tailed Jackrabbit",,Present
YELL,Yellowstone National Park,Mammal,1,Lagomorpha,Leporidae,89649,180122,Active,Sylvilagus audubonii,"Audubon's Cottontail, Desert Cottontail",,Present
YELL,Yellowstone National Park,Mammal,1,Lagomorpha,Leporidae,89653,180126,Active,Sylvilagus nuttallii,mountain cottontail,,Present
YELL,Yellowstone National Park,Mammal,1,Lagomorpha,Ochotonidae,89634,180109,Active,Ochotona princeps,"American Pika, Cony, Hay-maker, Little Chief Hare, Mouse Hare, Piping Hare, Rock Rabbit, Southern Pika, Whistling Hare",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Castoridae,90673,180212,Active,Castor canadensis,American Beaver,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,90763,180294,Active,Clethrionomys gapperi,Southern Red-backed Vole,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,90768,180299,Active,Microtus longicaudus,"Coronation Island vole, Long-tailed Vole",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,91701,180310,Active,Microtus montanus,Montane Vole,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,90766,180297,Active,Microtus pennsylvanicus,Meadow Vole,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,91706,180315,Active,Microtus richardsoni,Richardson water vole,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,91768,180371,Active,Neotoma cinerea,Bushy-tailed Woodrat,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,91709,180318,Active,Ondatra zibethicus,"Common Muskrat, Muskbeaver, Muskrat",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,"Deer Mouse, North American Deermouse",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Cricetidae,91754,180359,Active,Phenacomys intermedius,"Heather Vole, Western Heather Vole",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Dipodidae,91785,180387,Active,Zapus princeps,Western Jumping Mouse,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,"common porcupine, porcupine",,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Geomyidae,90690,180228,Active,Thomomys talpoides,Northern Pocket Gopher,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Muridae,91762,180366,Active,Mus musculus,House Mouse,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89700,180169,Active,Glaucomys sabrinus,Northern Flying Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,Yellow-bellied Marmot,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694920,-756525,Active,Neotamias amoenus,yellow pine chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694924,-756527,Active,Neotamias minimus,Least chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694907,-756519,Active,Neotamias umbrinus,Uinta chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89676,180147,Active,Spermophilus armatus,Uinta Ground Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89684,180154,Active,Spermophilus lateralis,Golden-mantled Ground Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89697,180166,Active,Tamiasciurus hudsonicus,Red Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Soricomorpha,Soricidae,88122,179929,Active,Sorex cinereus,"Cinereus Shrew, common shrew, masked shrew",,Present
YELL,Yellowstone National Park,Mammal,1,Soricomorpha,Soricidae,88665,179950,Active,Sorex monticolus,dusky shrew,,Present
YELL,Yellowstone National Park,Mammal,1,Soricomorpha,Soricidae,88666,179951,Active,Sorex nanus,"Dwarf Shrew, Rocky Mountain dwarf shrew",,Present
YELL,Yellowstone National Park,Mammal,1,Soricomorpha,Soricidae,88127,179933,Active,Sorex palustris,"American Water Shrew, northern water shrew, Water Shrew",,Present
YELL,Yellowstone National Park,Mammal,1,Soricomorpha,Soricidae,88669,179954,Active,Sorex preblei,"malheur shrew, Preble's Shrew",,Present
YELL,Yellowstone National Park,Bird,2,,,773797,,Active,Geothlypis tolomiei,MacGillivray's Warbler,Oporornis tolmiei,Present
YELL,Yellowstone National Park,Bird,2,,,926907,,Inactive,Streptopelia decaocto,Eurasian Collared-dove,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,Rough-legged Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79572,175359,Active,Buteo lineatus,Red-shouldered Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79579,175365,Active,Buteo platypterus,Broad-winged Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,80395,175377,Active,Buteo regalis,Ferruginous Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Cathartidae,79468,175265,Active,Cathartes aura,Turkey Vulture,,Present
YELL,Yellowstone National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590,Active,Pandion haliaetus,"Osprey, Western Osprey",,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77836,175122,Active,Aix sponsa,Wood Duck,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77790,175081,Active,Anas crecca,Green-winged Teal,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77798,175089,Active,Anas cyanoptera,Cinnamon Teal,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77795,175086,Active,Anas discors,Blue-winged Teal,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77802,175092,Active,Anas penelope,Eurasian Wigeon,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77770,175063,Active,Anas platyrhynchos,Mallard,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77781,175073,Active,Anas strepera,Gadwall,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77723,175020,Active,Anser albifrons,Greater White-fronted Goose,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78519,175134,Active,Aythya affinis,Lesser Scaup,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77839,175125,Active,Aythya americana,Redhead,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78512,175128,Active,Aythya collaris,Ring-necked Duck,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78515,175130,Active,Aythya marila,Greater Scaup,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78513,175129,Active,Aythya valisineria,Canvasback,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,76625,174999,Active,Branta canadensis,Canada Goose,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,604603,714068,Active,Branta hutchinsii,Cackling Goose,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78531,175145,Active,Bucephala albeola,Bufflehead,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78527,175141,Active,Bucephala clangula,Common Goldeneye,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78530,175144,Active,Bucephala islandica,Barrow's Goldeneye,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77742,175038,Active,Chen caerulescens,"Blue Goose, Snow Goose",,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,77746,175041,Active,Chen rossii,"Ross' Goose, Ross's Goose",,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78533,175147,Active,Clangula hyemalis,Long-tailed Duck,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,76618,174992,Active,Cygnus buccinator,Trumpeter Swan,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,76612,174987,Active,Cygnus columbianus,Tundra Swan,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,76616,174990,Active,Cygnus cygnus,Whooper Swan,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78535,175149,Active,Histrionicus histrionicus,Harlequin Duck,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78573,175183,Active,Lophodytes cucullatus,Hooded Merganser,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78551,175163,Active,Melanitta fusca,White-winged Scoter,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78559,175170,Active,Melanitta perspicillata,Surf Scoter,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78575,175185,Active,Mergus merganser,"Common Merganser, Goosander",,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78577,175187,Active,Mergus serrator,Red-breasted Merganser,,Present
YELL,Yellowstone National Park,Bird,2,Anseriformes,Anatidae,78564,175175,Active,Oxyura jamaicensis,Ruddy Duck,,Present
YELL,Yellowstone National Park,Bird,2,Apodiformes,Apodidae,83060,178014,Active,Aeronautes saxatalis,White-throated Swift,,Present
YELL,Yellowstone National Park,Bird,2,Apodiformes,Trochilidae,83890,178038,Active,Selasphorus platycercus,Broad-tailed Hummingbird,,Present
YELL,Yellowstone National Park,Bird,2,Apodiformes,Trochilidae,83893,178040,Active,Selasphorus rufus,Rufous Hummingbird,,Present
YELL,Yellowstone National Park,Bird,2,Apodiformes,Trochilidae,83901,178048,Active,Stellula calliope,Calliope Hummingbird,,Present
YELL,Yellowstone National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979,Active,Chordeiles minor,Common Nighthawk,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Charadriidae,77630,176506,Active,Charadrius semipalmatus,Semipalmated Plover,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Charadriidae,77646,176520,Active,Charadrius vociferus,Killdeer,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Charadriidae,77697,176567,Active,Pluvialis squatarola,Black-bellied Plover,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81883,176959,Active,Chlidonias niger,Black Tern,Chilidonias niger,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81187,176935,Active,Hydroprogne caspia,Caspian Tern,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81064,176824,Active,Larus argentatus,"European Herring Gull, Herring Gull",,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81069,176829,Active,Larus californicus,California Gull,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81073,176832,Active,Larus canus,"Common Gull, Mew Gull",,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81071,176830,Active,Larus delawarensis,Ring-billed Gull,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81080,176839,Active,Larus philadelphia,Bonaparte's Gull,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81079,176838,Active,Larus pipixcan,Franklin's Gull,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81120,176875,Active,Rissa tridactyla,Black-legged Kittiwake,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81175,176924,Active,Sterna caspia,Caspian Tern,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81133,176887,Active,Sterna forsteri,Forster's Tern,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81134,176888,Active,Sterna hirundo,Common Tern,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81137,176890,Active,Sterna paradisaea,Arctic Tern,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Laridae,81110,176866,Active,Xema sabini,Sabine's gull,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Recurvirostridae,80285,176726,Active,Himantopus mexicanus,black-necked stilt,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Recurvirostridae,80280,176721,Active,Recurvirostra americana,American Avocet,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79222,176612,Active,Actitis macularia,Spotted Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,77702,176571,Active,Arenaria interpres,Ruddy Turnstone,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79220,176610,Active,Bartramia longicauda,Upland Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79284,176669,Active,Calidris alba,Sanderling,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79269,176655,Active,Calidris bairdii,Baird's Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79268,176654,Active,Calidris fuscicollis,White-rumped Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79283,176668,Active,Calidris mauri,Western Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79267,176653,Active,Calidris melanotos,Pectoral Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79270,176656,Active,Calidris minutilla,Least Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79282,176667,Active,Calidris pusilla,Semipalmated Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,631807,726048,Active,Gallinago delicata,"Common Snipe, common snipe, English snipe, jacksnipe, Wilson's snipe","Gallinago gallinago, Gallinago gallinago delicata",Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79291,176675,Active,Limnodromus griseus,Short-billed Dowitcher,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79295,176679,Active,Limnodromus scolopaceus,Long-billed Dowitcher,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79303,176686,Active,Limosa fedoa,Marbled Godwit,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79308,176690,Active,Limosa haemastica,Hudsonian Godwit,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79200,176593,Active,Numenius americanus,Long-billed Curlew,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,80295,176735,Active,Phalaropus lobatus,Red-necked Phalarope,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,80296,176736,Active,Phalaropus tricolor,Wilson's Phalarope,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79231,176620,Active,Tringa flavipes,Lesser Yellowlegs,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79229,176619,Active,Tringa melanoleuca,Greater Yellowlegs,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,848304,824147,Active,Tringa semipalmata,Willet,,Present
YELL,Yellowstone National Park,Bird,2,Charadriiformes,Scolopacidae,79225,176615,Active,Tringa solitaria,Solitary Sandpiper,,Present
YELL,Yellowstone National Park,Bird,2,Columbiformes,Columbidae,82677,177071,Active,Columba livia,"Common Pigeon, Rock Dove, Rock Pigeon",,Present
YELL,Yellowstone National Park,Bird,2,Columbiformes,Columbidae,525775,676899,Active,Patagioenas fasciata,Band-tailed Pigeon,Columba fasciata,Present
YELL,Yellowstone National Park,Bird,2,Columbiformes,Columbidae,82752,177139,Active,Streptopelia decaocto,"Eurasian Collared Dove, Eurasian Collared-Dove",,Present
YELL,Yellowstone National Park,Bird,2,Columbiformes,Columbidae,82737,177125,Active,Zenaida macroura,Mourning Dove,,Present
YELL,Yellowstone National Park,Bird,2,Coraciiformes,Alcedinidae,83980,178119,Active,Ceryle alcyon,Belted Kingfisher,,Present
YELL,Yellowstone National Park,Bird,2,Cuculiformes,Cuculidae,89105,177834,Active,Coccyzus erythropthalmus,Black-billed Cuckoo,,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,81843,175595,Active,Caracara cheriway,Crested Caracara,Caracara plancus,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,82533,175613,Active,Falco columbarius,Merlin,,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,81853,175603,Active,Falco mexicanus,Prairie Falcon,,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,81854,175604,Active,Falco peregrinus,Peregrine Falcon,,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,81855,175605,Active,Falco peregrinus anatum,American Peregrine Falcon,,Present
YELL,Yellowstone National Park,Bird,2,Falconiformes,Falconidae,82543,175622,Active,Falco sparverius,American Kestrel,,Present
YELL,Yellowstone National Park,Bird,2,Galliformes,Phasianidae,84331,175908,Active,Alectoris chukar,"Chukar, Chukar Partridge",,Present
YELL,Yellowstone National Park,Bird,2,Galliformes,Phasianidae,83131,175790,Active,Bonasa umbellus,Ruffed Grouse,,Present
YELL,Yellowstone National Park,Bird,2,Galliformes,Phasianidae,84278,175860,Active,Dendragapus obscurus,Dusky Grouse,,Present
YELL,Yellowstone National Park,Bird,2,Galliformes,Phasianidae,86451,176136,Active,Meleagris gallopavo,Wild Turkey,,Present
YELL,Yellowstone National Park,Bird,2,Galliformes,Phasianidae,84339,175915,Active,Perdix perdix,"Gray Partridge, Grey Partridge",,Present
YELL,Yellowstone National Park,Bird,2,Gaviiformes,Gaviidae,81671,174469,Active,Gavia immer,"Common Loon, Great Northern Diver, Great Northern Loon",,Present
YELL,Yellowstone National Park,Bird,2,Gaviiformes,Gaviidae,81678,174475,Active,Gavia pacifica,"Pacific Diver, Pacific Loon",,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Gruidae,86495,176176,Active,Grus americana,Whooping Crane,,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Gruidae,86496,176177,Active,Grus canadensis,Sandhill Crane,,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Rallidae,87253,176259,Active,Coturnicops noveboracensis,Yellow Rail,,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Rallidae,87290,176292,Active,Fulica americana,American Coot,,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Rallidae,87235,176242,Active,Porzana carolina,Sora,,Present
YELL,Yellowstone National Park,Bird,2,Gruiformes,Rallidae,87212,176221,Active,Rallus limicola,Virginia Rail,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Alaudidae,264079,554256,Active,Eremophila alpestris,Horned Lark,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Bombycillidae,88296,178532,Active,Bombycilla cedrorum,Cedar Waxwing,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Bombycillidae,88292,178529,Active,Bombycilla garrulus,Bohemian Waxwing,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Calcariidae,85681,179526,Active,Calcarius lapponicus,Lapland Longspur,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Calcariidae,85680,179525,Active,Calcarius mccownii,McCown's Longspur,Rhynchophanes mccownii,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Calcariidae,85688,179532,Active,Plectrophenax nivalis,Snow Bunting,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Cardinalidae,94258,179151,Active,Passerina amoena,Lazuli Bunting,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Cardinalidae,94244,179139,Active,Pheucticus ludovicianus,Rose-breasted Grosbeak,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Cardinalidae,94246,179140,Active,Pheucticus melanocephalus,Black-headed Grosbeak,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Cardinalidae,88070,179882,Active,Piranga ludoviciana,Western Tanager,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Certhiidae,90967,178803,Active,Certhia americana,brown creeper,,Present
YELL,Yellowstone National Park,Bird,2,Passeriformes,Cinclidae,88300,178536,Active,Cinclus mexicanus,American Dipper,,Present
